id,sex,employment,marital,income,social3
200805,0,unemployed,1,22466,.81085324
200806,1,unemployed,1,10769,0
200807,1,retired,1,23438,.1633312
200808,1,employed,1,254948,.61210823
200809,1,unemployed,0,9377,.48173261
200810,1,employed,1,28313,0
200811,0,employed,1,7141,.91744226
200812,1,employed,1,37116,.080690339
200813,0,employed,0,7785,.69514525
200814,1,employed,1,29754,.27237266
200815,0,retired,1,3809,0
200816,1,employed,1,6703,.59892571
200817,1,employed,1,8001,.93601137
200818,0,student,0,0,.27599087
200819,0,employed,1,8744,.54040706
200820,1,employed,1,13016,.79316956
200821,1,employed,0,7824,.31758779
200822,1,employed,1,13760,.5869602
200823,0,student,0,11540,.90295595
200824,1,employed,1,13089,.82663673
200825,1,employed,1,12914,0
200826,1,student,0,0,.070429549
200827,1,employed,1,1000000,.32081586
200828,1,employed,0,23985,.83497834
200829,0,retired,1,16443,.34606835
200830,1,unemployed,0,6717,0
200831,1,employed,1,9874,.81197935
200832,1,employed,1,8849,.8978467
200833,0,unemployed,1,6926,.80665851
200834,1,employed,1,6886,.73051345
200835,0,student,0,0,.85727775
200836,1,retired,1,12975,.022872377
200837,0,employed,1,16710,.57501429
200838,1,unemployed,1,5925,.77023822
200839,1,employed,1,13623,.18892176
200840,0,retired,0,9749,.36237836
200841,1,unemployed,1,25651,.74106431
200842,1,employed,1,9446,.57026392
200843,1,employed,0,11484,0
200844,1,student,0,0,.3067835
200845,1,employed,0,7570,.6115092
200846,1,employed,0,6298,.15314703
200847,1,unemployed,0,16176,.79272109
200848,1,employed,1,18497,.5120095
200849,1,student,0,10724,.14673392
200850,0,retired,1,3372,0
200851,0,employed,1,5791,.5758751
200852,1,employed,1,7774,.3730467
200853,1,employed,1,8711,.70550919
200854,1,employed,1,14182,0
200855,1,retired,1,8226,.24208574
200856,1,employed,0,18594,.40204853
200857,1,employed,0,9707,0
200858,1,unemployed,1,7110,0
200859,1,employed,1,43481,0
200860,1,employed,0,22385,.95786428
200861,1,student,0,0,.9481867
200862,0,retired,1,4667,0
200863,0,retired,1,17763,.16384302
200864,1,employed,1,63311,0
200865,1,employed,1,11469,.60839319
200866,1,employed,0,8486,.59633046
200867,1,employed,0,9114,.30958024
200868,1,employed,1,122554,.56476045
200869,1,student,0,0,.95381683
200870,1,employed,1,6776,.60918581
200871,1,unemployed,0,13003,.74148506
200872,1,employed,1,115184,0
200873,1,employed,1,7065,.36931035
200874,0,unemployed,1,0,0
200875,1,employed,0,8473,.0085174665
200876,1,employed,1,9326,.56896114
200877,1,employed,0,13035,.79217768
200878,1,employed,1,14285,.5266884
200879,1,employed,1,9600,0
200880,1,student,0,14112,0
200881,1,employed,1,20943,.13723871
200882,1,employed,1,26776,.6188463
200883,1,employed,1,5658,.64339536
200884,1,unemployed,1,7627,.96892387
200885,1,employed,1,9535,.58859497
200886,1,retired,1,8497,.21659319
200887,1,employed,1,7203,.21147278
200888,1,employed,1,9934,.82293326
200889,0,employed,1,10292,.53319216
200890,1,student,1,0,.86553925
200891,0,employed,1,9873,.16814543
200892,1,employed,0,24782,.62262464
200893,1,employed,1,24203,.42752576
200894,1,employed,1,13390,.90065539
200895,0,unemployed,1,5944,.83159375
200896,1,retired,1,6309,0
200897,1,retired,1,5137,0
200898,1,student,0,3483,.87556243
200899,0,unemployed,1,19298,.74129945
200900,0,employed,0,20621,0
200901,1,employed,1,15227,.64733267
200902,1,employed,1,8297,0
200903,0,unemployed,0,5927,.55239791
200904,0,retired,0,3703,0
200905,0,employed,1,23170,.064492099
200906,1,unemployed,0,16110,.69014984
200907,0,employed,1,9869,.70467526
200908,1,employed,0,17804,.81519663
200909,0,employed,1,5504,.59914166
200910,1,retired,0,6967,.17873915
200911,0,employed,0,319770,.29971182
200912,0,student,0,12349,.80194354
200913,1,employed,0,68522,.59811944
200914,1,retired,0,965,0
200915,1,employed,0,5799,.40465939
200916,1,employed,1,16219,.34475699
200917,1,employed,0,12186,.11209787
200918,0,employed,1,11694,.52855939
200919,0,employed,1,9544,.36879432
200920,1,employed,1,18612,.60909909
200921,1,student,0,4367,.0071247187
200922,0,employed,1,5178,.066045687
200923,1,employed,1,12273,0
200924,1,employed,1,12150,0
200925,1,employed,1,15157,.90483445
200926,1,employed,1,49540,.86575979
200927,1,student,0,3514,.92365026
200928,1,student,0,118400,.59775102
200929,1,student,0,15512,.94795823
200930,1,employed,1,11707,.59476322
200931,0,retired,0,8904,.28143436
200932,1,employed,1,8851,.77204615
200933,1,employed,0,8320,.37780291
200934,1,employed,1,7987,.55910331
200935,1,student,1,0,.90748918
200936,1,employed,1,8582,.11532445
200937,0,employed,1,4530,.76406133
200938,1,employed,1,20012,.51576114
200939,1,unemployed,1,0,0
200940,0,retired,1,7484,.27439898
200941,1,retired,1,4660,0
200942,1,retired,1,5165,.21346316
200943,1,retired,1,8462,0
200944,0,student,0,0,.037183516
200945,0,employed,0,6540,.54929692
200946,1,employed,0,9216,.87250113
200947,1,student,0,0,.94497794
200948,1,employed,1,14199,.93492383
200949,1,employed,0,30002,.69678277
200950,1,student,0,0,.74907148
200951,1,employed,0,5519,.16367494
200952,1,employed,1,5023,.13615568
200953,1,retired,0,3818,.26080322
200954,0,employed,0,5858,0
200955,1,employed,0,5531,.032583412
200956,1,employed,1,10722,.69260859
200957,1,employed,1,9912,0
200958,1,employed,1,9892,.74378771
200959,1,employed,1,5949,.7159847
200960,1,student,0,0,.80665219
200961,1,employed,1,20521,0
200962,1,employed,0,11457,.55404395
200963,1,retired,0,30662,0
200964,1,retired,0,40641,0
200965,1,student,0,0,.83018732
200966,1,student,1,0,0
200967,1,student,0,11094,.73324043
200968,1,employed,0,48865,.57520342
200969,1,retired,1,12210,.3893258
200970,1,employed,1,36987,.43457004
200971,0,student,0,5486,.3187657
200972,1,employed,1,48497,.34827194
200973,1,employed,1,12293,.025461817
200974,0,unemployed,0,6102,.61385578
200975,1,employed,1,12139,0
200976,1,employed,1,68784,.86459452
200977,1,student,0,22072,.0037120513
200978,0,retired,1,9905,0
200979,1,unemployed,1,0,.89336371
200980,0,student,0,93686,.56635344
200981,1,employed,0,15300,.89786696
200982,1,student,0,27876,.49953628
200983,1,employed,0,121907,.80161053
200984,1,employed,0,13483,.84500647
200985,1,employed,1,24057,.97942215
200986,1,employed,1,9186,.6523543
200987,1,employed,1,16255,.57759148
200988,1,employed,0,10046,.28987426
200989,0,student,0,0,.95972741
200990,1,employed,1,10799,.83277333
200991,1,employed,1,71675,0
200992,1,employed,1,13998,.86939508
200993,1,employed,0,15860,.56096858
200994,1,unemployed,1,0,.076358743
200995,0,employed,1,6647,0
200996,0,unemployed,1,0,0
200997,1,unemployed,1,0,0
200998,0,employed,0,15546,.843104
200999,0,employed,1,9626,0
201000,1,employed,1,27783,.7269538
201001,1,retired,1,14120,.17104772
201002,1,employed,0,11569,.6946606
201003,0,employed,0,11665,0
201004,1,student,0,0,.25645363
201005,1,unemployed,0,7370,.67417794
201006,1,employed,0,30000,.63697779
201007,0,student,0,17524,.73280811
201008,1,employed,1,204523,.64944249
201009,1,retired,1,7186,.23270719
201010,1,employed,1,9774,.62988353
201011,1,employed,1,15661,0
201012,1,student,0,17914,.75892258
201013,1,employed,1,5486,.65314382
201014,1,employed,0,9480,.61361945
201015,1,retired,0,132500,.22641642
201016,0,retired,1,34386,0
201017,0,employed,1,20070,.75759524
201018,1,student,0,0,.80738354
201019,0,employed,0,12693,.83134288
201020,1,employed,1,62166,0
201021,0,employed,1,8566,.54089034
201022,1,employed,1,7862,0
201023,0,unemployed,1,0,0
201024,0,unemployed,0,0,.67744321
201025,1,employed,1,24955,.63339174
201026,1,student,0,0,.84872562
201027,1,retired,0,6848,.23615627
201028,1,employed,0,29152,0
201029,0,employed,0,6913,.68972063
201030,1,student,0,0,.9510169
201031,0,unemployed,1,0,.33426884
201032,1,employed,0,97002,.25366861
201033,0,employed,1,10920,.84265172
201034,1,employed,1,41185,0
201035,1,unemployed,1,17131,.52833849
201036,1,unemployed,1,5580,.4534317
201037,1,retired,0,6327,.069209978
201038,1,student,0,0,.088179782
201039,0,employed,1,92175,.55890679
201040,0,employed,1,8009,.53261709
201041,1,student,0,0,.57277334
201042,1,retired,1,12614,0
201043,1,employed,1,16136,.71289676
201044,0,unemployed,1,0,.4843317
201045,1,employed,0,56076,.41531205
201046,1,employed,0,7213,.57556707
201047,1,retired,1,13926,.21063718
201048,1,unemployed,0,0,.11502235
201049,0,employed,1,7773,0
201050,0,employed,1,34012,.22230801
201051,0,employed,1,5237,.27602658
201052,1,unemployed,1,0,.20596378
201053,1,unemployed,0,0,.2393297
201054,0,unemployed,1,11794,.62827682
201055,1,employed,1,9463,.6441223
201056,1,employed,1,18885,.76939046
201057,1,unemployed,0,6135,.55769622
201058,0,employed,1,6088,0
201059,1,employed,1,10045,.60069019
201060,1,retired,1,4549,0
201061,0,employed,1,5727,0
201062,0,student,0,75284,.87578005
201063,0,student,0,9682,.87637091
201064,0,employed,1,28379,.68953794
201065,1,employed,1,72005,.32523364
201066,0,retired,1,3083,0
201067,0,retired,0,6092,.33629185
201068,0,retired,0,8903,.057272665
201069,1,employed,1,8334,.57858717
201070,1,unemployed,1,16974,.2655378
201071,1,unemployed,0,12072,.51963109
201072,1,retired,1,4448,0
201073,1,unemployed,1,10113,.5284903
201074,1,employed,1,6930,0
201075,1,student,0,26186,.73146188
201076,1,retired,1,4165,0
201077,0,employed,0,14752,.70434624
201078,1,employed,1,26995,.5610742
201079,1,retired,0,9428,.0044909744
201080,0,retired,0,3316,.23259714
201081,1,employed,1,7259,.93085086
201082,1,employed,1,6534,.6406703
201083,0,employed,1,26236,.86086631
201084,1,employed,1,11890,.093589142
201085,1,student,0,7862,.92774856
201086,0,student,0,15510,.74162084
201087,1,employed,1,19968,.61145455
201088,1,student,0,0,.72863007
201089,1,retired,0,25584,.31820279
201090,1,employed,1,7571,.54166859
201091,1,retired,0,5128,.31405687
201092,0,employed,1,5911,.011622018
201093,1,retired,1,50178,.22220519
201094,1,employed,1,7062,.20154485
201095,1,student,1,25018,.4328149
201096,1,unemployed,1,0,0
201097,0,employed,1,18457,.61407709
201098,1,employed,1,11159,.54080641
201099,0,employed,1,26400,.83455658
201100,1,employed,0,7017,.52129894
201101,1,employed,0,11515,.57878309
201102,0,employed,1,8792,.52936393
201103,0,employed,0,13680,0
201104,1,employed,1,44299,0
201105,0,employed,1,5713,.74017024
201106,1,unemployed,0,12950,.2023049
201107,0,employed,0,58586,.22137104
201108,1,employed,0,8111,0
201109,1,unemployed,0,16209,.49622276
201110,1,student,0,7264,0
201111,0,unemployed,1,6848,.44433236
201112,1,retired,1,7705,.029736225
201113,1,employed,1,43346,0
201114,1,student,1,0,.4192329
201115,0,student,0,0,.01071303
201116,1,student,0,17047,.88376755
201117,1,employed,1,8648,.77421981
201118,0,unemployed,1,0,.54090148
201119,0,employed,1,107578,.25026709
201120,1,student,0,0,.16416541
201121,1,retired,1,4483,.24559052
201122,1,student,0,0,.94556391
201123,1,unemployed,1,0,.80510062
201124,1,employed,1,11261,0
201125,1,student,0,3517,.54848611
201126,1,retired,0,22509,.0076718004
201127,1,employed,0,11866,.57199574
201128,0,employed,1,7366,.64081764
201129,1,student,0,7710,.87530899
201130,1,employed,1,8212,.075639457
201131,1,unemployed,1,0,.79855752
201132,0,employed,1,24860,.61617696
201133,1,student,0,0,.91583782
201134,1,unemployed,1,7333,0
201135,1,employed,1,13921,0
201136,1,student,0,16471,.65860236
201137,1,employed,1,25608,.16461904
201138,1,employed,0,57541,0
201139,1,employed,1,19597,.53999591
201140,1,employed,0,18421,.2399938
201141,1,unemployed,1,16404,.36836526
201142,0,unemployed,1,5197,0
201143,1,employed,0,10508,.44112864
201144,1,employed,1,9570,.14972043
201145,0,unemployed,1,0,.50868452
201146,1,employed,1,7488,.65591782
201147,0,employed,1,19039,.53027904
201148,0,employed,1,12960,.52254176
201149,0,unemployed,1,8489,0
201150,1,retired,1,7275,0
201151,1,student,0,0,.53922588
201152,1,employed,0,30974,.11602195
201153,0,unemployed,1,10246,.16137043
201154,0,employed,1,23037,.50325966
201155,1,employed,1,8179,.0088151805
201156,1,student,1,15594,.86068112
201157,1,employed,1,89668,.90196699
201158,1,employed,1,8794,0
201159,1,employed,1,4964,0
201160,0,employed,1,7520,.61818069
201161,1,employed,1,48220,.8076719
201162,1,employed,1,8727,.62820399
201163,1,retired,0,9274,.1034805
201164,0,employed,1,27456,0
201165,1,employed,1,7592,.59740734
201166,1,employed,1,8671,0
201167,1,employed,1,10285,.34001029
201168,1,employed,1,7049,0
201169,0,employed,1,48958,.092123151
201170,0,unemployed,1,0,.57914078
201171,1,student,0,0,.38587499
201172,0,employed,0,16155,.69593328
201173,1,employed,1,7860,.51151544
201174,1,employed,0,7658,.5326882
201175,1,employed,1,8936,.50097376
201176,0,employed,1,4170,.45225996
201177,1,employed,0,18729,.83813757
201178,0,employed,1,61878,.26707467
201179,0,employed,1,6757,0
201180,1,employed,1,14812,0
201181,1,employed,1,15545,.37327769
201182,1,employed,0,12597,.41050461
201183,1,employed,1,19991,.050635103
201184,0,retired,1,3468,.050232012
201185,1,employed,1,33246,.53862691
201186,1,employed,1,18292,.72894239
201187,0,employed,1,5411,.67042166
201188,1,unemployed,0,0,0
201189,1,retired,0,121800,.26886302
201190,1,employed,0,6624,.59546459
201191,1,retired,0,10056,0
201192,1,employed,0,12477,.52886575
201193,0,student,0,0,.75128001
201194,0,employed,1,6274,.16315852
201195,1,retired,0,6560,.30003965
201196,1,employed,1,76355,.55241704
201197,0,employed,1,38553,.13736135
201198,1,unemployed,1,0,.5182088
201199,1,employed,1,6557,0
201200,1,employed,1,188517,.58939385
201201,0,retired,0,6943,.29203331
201202,0,employed,1,19135,0
201203,1,retired,0,6064,0
201204,0,employed,1,15556,.17259663
201205,1,unemployed,1,93168,.12867002
201206,0,student,0,7741,.34758696
201207,1,employed,1,7975,.71924251
201208,1,employed,1,23422,.60307622
201209,0,employed,1,8487,.68753827
201210,1,retired,1,3844,.29140592
201211,0,employed,1,5604,0
201212,1,employed,1,5218,.83757377
201213,0,retired,0,6413,.14991656
201214,1,student,0,17481,.0096473247
201215,1,employed,1,21236,.14128014
201216,1,employed,0,43505,.26616669
201217,1,student,0,19907,.8467803
201218,1,employed,1,155593,.14475451
201219,1,employed,0,14133,.68213505
201220,0,employed,0,33331,.60776126
201221,0,retired,1,537,.33159274
201222,0,unemployed,0,0,.70061868
201223,1,unemployed,1,17635,.84718394
201224,1,employed,0,9330,0
201225,1,employed,1,12854,.63166165
201226,1,unemployed,0,0,.93107641
201227,0,employed,1,5165,.46048629
201228,1,employed,1,7778,0
201229,1,employed,0,35472,.14734375
201230,0,student,0,3131,.56702864
201231,1,employed,1,30092,.27673951
201232,1,student,0,0,0
201233,0,unemployed,1,0,.5589664
201234,1,employed,1,10550,.76456165
201235,0,unemployed,1,5793,.75161779
201236,0,retired,0,2178,.041620642
201237,1,employed,1,15719,.88775307
201238,1,employed,0,8236,.80349606
201239,1,unemployed,0,11226,.2015408
201240,1,employed,0,29237,0
201241,0,employed,1,10386,.16348416
201242,0,retired,1,11563,0
201243,1,retired,1,11661,0
201244,1,employed,1,13604,0
201245,1,employed,1,30444,.77782708
201246,1,employed,0,5958,.29756269
201247,1,employed,0,19770,.88991237
201248,0,employed,1,11823,.60258919
201249,1,unemployed,1,0,.81812686
201250,0,student,0,14412,.60934073
201251,1,employed,1,48033,.5657298
201252,1,employed,1,92285,.89383626
201253,0,employed,1,5734,.6460861
201254,1,employed,1,7855,.87630457
201255,1,employed,1,13607,.43792555
201256,1,employed,1,12136,.85452271
201257,0,retired,0,5242,0
201258,1,student,0,0,.74875301
201259,1,student,0,0,.90716642
201260,1,student,0,0,.97468257
201261,1,employed,1,12298,.60048741
201262,1,unemployed,1,8022,.58894652
201263,1,employed,1,7625,.41037324
201264,1,employed,1,9160,.57152182
201265,1,employed,0,8172,.57538038
201266,0,employed,0,21859,.72666126
201267,1,employed,1,14324,.095933616
201268,1,employed,1,36353,.51112586
201269,0,employed,1,13452,.51649868
201270,1,employed,1,10950,.78712648
201271,0,student,1,0,.96518421
201272,1,employed,1,18981,.77883667
201273,1,employed,1,33013,0
201274,0,employed,1,8156,0
201275,1,employed,1,39654,0
201276,1,student,0,0,.39743793
201277,1,employed,1,6151,.54164577
201278,1,student,0,0,.86572623
201279,1,unemployed,1,7300,0
201280,1,student,0,4030,.86133111
201281,0,student,0,11773,.90563267
201282,1,employed,1,8193,.55694228
201283,0,retired,0,4861,.24889819
201284,1,employed,1,9999,.20980217
201285,1,employed,1,6615,.67040128
201286,1,student,1,6033,.88168782
201287,0,student,0,0,0
201288,1,employed,0,12225,.31819481
201289,0,employed,1,11608,.045179185
201290,1,employed,1,33436,.5213868
201291,1,employed,1,21403,.93173307
201292,1,student,0,4035,.30929539
201293,1,student,0,0,.89139664
201294,0,unemployed,1,0,0
201295,0,employed,1,23745,.6839515
201296,1,employed,1,25350,.48740539
201297,1,employed,1,36929,.15508385
201298,1,student,1,0,0
201299,1,retired,1,5644,.22605686
201300,1,unemployed,1,8022,.1374086
201301,1,student,0,75073,.020980183
201302,1,employed,1,6005,.50892538
201303,1,student,1,0,.11772428
201304,1,retired,0,15388,.25579429
201305,1,retired,0,4824,0
201306,1,employed,1,14624,.68020606
201307,1,student,1,16779,.99602699
201308,1,retired,1,9415,.080264986
201309,1,student,0,0,.26718116
201310,0,employed,1,10161,.50595921
201311,0,employed,1,7863,.94496435
201312,1,employed,0,9554,.23877262
201313,1,unemployed,1,0,.6515342
201314,1,employed,0,12213,.57068086
201315,1,employed,1,7675,.54705781
201316,1,student,0,0,.76860213
201317,1,employed,1,17486,.53980684
201318,1,employed,1,196353,.80752909
201319,1,employed,1,48384,.81430286
201320,1,employed,1,8342,0
201321,0,employed,1,10422,.56299162
201322,1,student,0,0,0
201323,1,employed,0,23467,.59461111
201324,1,retired,1,26652,.27656692
201325,1,employed,0,14873,.35645503
201326,1,employed,0,42675,.24207829
201327,1,employed,1,19054,.50545722
201328,0,employed,0,557339,.97081238
201329,1,employed,1,17419,.66096115
201330,1,employed,0,17032,.90321052
201331,1,employed,0,13731,.74932307
201332,1,unemployed,0,0,.88855368
201333,0,employed,1,4387,.1993299
201334,1,student,0,9206,.91429627
201335,0,employed,0,7617,.75641161
201336,1,employed,1,10531,.74673885
201337,1,retired,0,29321,.11668016
201338,0,unemployed,1,11578,.42436737
201339,1,employed,0,9080,.58069134
201340,1,employed,1,136072,.53517401
201341,1,retired,1,11898,.34878975
201342,1,unemployed,0,0,0
201343,1,student,0,0,.86300159
