id,sex,employment,marital,income,social3
100809,1,student,0,3828,.92618316
100810,1,employed,0,24471,.46285263
100811,1,employed,1,36274,.81494689
100812,1,employed,1,19114,.96021891
100813,1,employed,1,11671,0
100814,1,employed,1,6586,.60144621
100815,0,retired,0,24194,.25647593
100816,0,employed,1,24748,.97962987
100817,1,student,0,0,0
100818,1,unemployed,1,8506,.71708113
100819,0,employed,0,8315,.89347017
100820,1,student,0,0,.78526115
100821,1,student,0,0,.40874705
100822,1,employed,1,12349,.74914545
100823,0,student,0,0,.88300711
100824,0,employed,1,5328,0
100825,1,retired,1,5085,.22609231
100826,1,employed,1,15599,.70324659
100827,1,retired,0,7850,0
100828,1,student,0,0,.81369901
100829,0,unemployed,1,0,.71297395
100830,1,employed,1,25257,.43845418
100831,1,unemployed,1,26744,.76279116
100832,1,employed,1,16522,.021217223
100833,1,employed,1,21235,.81540287
100834,0,unemployed,1,7661,.32261193
100835,0,employed,1,378344,0
100836,0,employed,1,15510,.56227392
100837,1,employed,1,10037,.23548809
100838,1,unemployed,1,0,.54238474
100839,1,employed,1,8725,0
100840,1,employed,1,17800,.30453807
100841,1,employed,1,13271,.52456802
100842,1,employed,0,7814,.59466952
100843,1,student,0,0,.73866248
100844,1,employed,1,27311,.75248641
100845,1,retired,0,10251,.25074467
100846,1,employed,1,8862,.11662673
100847,0,employed,1,349602,.087606199
100848,1,employed,1,11854,.075794414
100849,0,employed,1,4922,0
100850,1,employed,1,9043,.58387399
100851,0,employed,1,38385,0
100852,1,unemployed,1,9014,0
100853,0,employed,0,85717,0
100854,0,unemployed,0,0,.20009089
100855,1,employed,0,13068,.43855241
100856,1,employed,0,15098,.38524076
100857,0,employed,0,53069,.53478301
100858,1,employed,1,38574,0
100859,1,employed,1,17132,.71704566
100860,1,student,0,0,.88777465
100861,0,retired,1,4478,.045449439
100862,0,employed,0,12511,.1924451
100863,1,employed,1,14487,0
100864,1,employed,1,7964,.99361688
100865,1,student,1,98961,.75947666
100866,0,student,0,22400,.93616849
100867,1,employed,1,10378,0
100868,0,retired,1,25404,0
100869,1,student,0,3951,.23494127
100870,1,retired,0,5936,.34809199
100871,1,employed,1,27034,0
100872,0,employed,1,14681,.68324995
100873,1,student,0,8328,.86969328
100874,1,retired,1,6363,.28705698
100875,1,unemployed,0,0,.38595656
100876,1,employed,1,7851,.3723886
100877,0,retired,0,31346,.061992355
100878,1,employed,0,7641,.67690378
100879,1,employed,1,9100,.58036524
100880,1,employed,0,10561,.7780413
100881,1,student,0,0,0
100882,1,employed,1,8122,.58374166
100883,1,retired,0,2723,0
100884,1,employed,1,6038,0
100885,1,employed,1,10153,.24221517
100886,1,unemployed,1,0,.66682184
100887,1,employed,1,11138,.61209404
100888,1,employed,0,24313,.91569257
100889,0,unemployed,1,0,.61834687
100890,1,retired,1,6654,.064467974
100891,0,employed,0,19777,.42179123
100892,1,employed,1,7285,.51007694
100893,0,employed,1,5468,0
100894,1,student,0,2840,.86631536
100895,1,student,0,0,.73019636
100896,0,employed,1,22133,.045817424
100897,1,employed,1,10153,.55520517
100898,0,employed,1,7634,.5575884
100899,1,retired,0,7509,0
100900,1,employed,1,25547,.57544124
100901,0,retired,1,14452,0
100902,1,employed,0,7112,0
100903,1,employed,1,8271,.37622747
100904,0,unemployed,1,0,.39508072
100905,1,employed,0,37046,.37415808
100906,1,retired,0,14131,.061967611
100907,1,employed,0,8302,.52391201
100908,1,employed,1,10645,.051821504
100909,1,retired,1,4841,.21335354
100910,1,employed,1,9799,.63238645
100911,1,employed,1,15620,.42841899
100912,1,employed,1,29273,.0793688
100913,0,employed,1,55318,.49999315
100914,1,student,0,5605,.55888969
100915,0,retired,1,3016,0
100916,1,employed,1,6221,.77894461
100917,1,employed,1,18717,.086512126
100918,0,employed,0,19943,.51281238
100919,1,employed,0,8502,.56323689
100920,1,retired,0,15251,.14864844
100921,1,employed,1,6679,.59386003
100922,0,employed,1,5286,0
100923,0,student,0,0,.44473851
100924,1,employed,1,8682,.29698262
100925,1,employed,0,10642,.55403304
100926,1,unemployed,1,0,.66274023
100927,1,unemployed,1,0,0
100928,0,employed,1,7533,.54672188
100929,0,employed,1,20619,.72617298
100930,0,unemployed,1,12320,.47363436
100931,1,unemployed,1,0,0
100932,1,employed,0,13303,.65155238
100933,0,student,0,0,.24029027
100934,1,employed,1,7173,.50105506
100935,0,employed,1,27316,0
100936,0,student,0,0,.92615932
100937,1,employed,1,36107,.20927685
100938,0,retired,1,5225,0
100939,1,student,0,0,.88079453
100940,0,retired,1,3775,.22866504
100941,1,employed,1,8011,.14161228
100942,0,unemployed,1,13573,0
100943,1,employed,1,17620,.67529804
100944,0,employed,1,5811,0
100945,1,student,0,7852,.73296756
100946,0,employed,1,134189,.50358349
100947,1,employed,1,9702,0
100948,1,employed,1,18424,0
100949,0,employed,1,11153,.45771003
100950,1,employed,0,22819,.40968505
100951,1,student,0,0,.81504965
100952,0,unemployed,0,25342,.87895852
100953,1,retired,0,7475,0
100954,1,employed,1,12558,.31476659
100955,1,employed,0,21318,0
100956,1,employed,1,34940,.53108448
100957,1,employed,1,7543,.60272646
100958,1,employed,1,10030,.55026513
100959,1,employed,1,11748,.17655814
100960,1,student,0,2701,.76878077
100961,1,employed,1,12860,.21650597
100962,1,employed,1,22432,0
100963,1,employed,1,10096,.65144849
100964,1,retired,1,11542,0
100965,1,student,0,5961,.4759587
100966,1,employed,1,6135,.67965645
100967,0,employed,1,32789,0
100968,0,employed,0,11328,.52418208
100969,0,employed,0,8417,.63099116
100970,1,employed,1,24055,.84624875
100971,0,employed,1,24425,0
100972,0,student,1,0,.85636026
100973,1,retired,1,4640,0
100974,1,student,0,0,.99511421
100975,0,employed,1,5740,.23477851
100976,1,employed,1,35335,.64807421
100977,1,employed,1,13612,.72786003
100978,1,employed,0,7550,.2328814
100979,1,employed,1,11694,.45980847
100980,1,unemployed,1,0,.56161213
100981,1,employed,0,13417,.77725673
100982,1,employed,1,29066,0
100983,1,employed,0,6376,.689762
100984,1,employed,1,20005,.057505649
100985,1,employed,0,15265,0
100986,1,employed,1,8583,0
100987,1,employed,1,7672,.5264979
100988,1,retired,0,52915,.31642708
100989,1,employed,1,12942,.65900075
100990,0,employed,1,611140,.350802
100991,1,student,0,0,.58165413
100992,1,employed,0,10190,.80059373
100993,1,employed,0,25479,0
100994,1,employed,0,242703,.32436973
100995,1,employed,0,7031,0
100996,1,retired,1,8415,.012201143
100997,1,employed,1,9278,0
100998,1,employed,0,42799,.854756
100999,1,employed,1,12987,0
101000,0,retired,1,4097,.19161971
101001,1,employed,1,14154,.69125807
101002,1,student,0,11599,.86729097
101003,1,employed,1,12777,.24035285
101004,1,employed,1,10745,.5768767
101005,1,employed,1,17476,0
101006,0,unemployed,1,31103,.69643456
101007,1,employed,0,55242,0
101008,1,employed,1,6440,.27021113
101009,1,student,0,0,.85741633
101010,1,unemployed,1,0,.0053139268
101011,1,employed,1,17394,.30470392
101012,1,employed,1,20655,.55650473
101013,0,employed,1,9008,.55447024
101014,0,employed,0,8220,.5357849
101015,1,employed,1,20814,.89062995
101016,1,employed,1,9317,.95500261
101017,1,retired,0,8239,.056293745
101018,1,employed,1,17919,.39384636
101019,1,retired,1,7383,0
101020,0,retired,1,3277,0
101021,1,unemployed,1,26164,.05932904
101022,0,employed,1,9230,.39207128
101023,1,employed,1,91875,.80630302
101024,1,employed,1,9972,.65168273
101025,1,employed,1,11114,.489481
101026,0,employed,1,8913,0
101027,0,employed,1,14497,0
101028,1,employed,1,14547,.61398059
101029,0,unemployed,1,0,.035998218
101030,1,employed,1,10843,.48198712
101031,0,student,0,0,.80053067
101032,0,employed,1,4548,.7983191
101033,1,employed,0,12996,.310287
101034,0,employed,1,17985,.093714043
101035,1,student,0,8050,.27975592
101036,1,employed,0,5232,.55455565
101037,1,employed,1,11785,.18590912
101038,1,unemployed,0,15778,.59389222
101039,1,student,0,7849,.19963691
101040,1,employed,1,64164,.45759481
101041,1,employed,1,9193,.6036104
101042,1,employed,1,41489,.45134506
101043,1,unemployed,0,12134,.77768636
101044,1,employed,1,40822,.86989909
101045,0,unemployed,1,26843,0
101046,1,employed,1,16088,.3729504
101047,1,employed,0,16859,0
101048,1,employed,1,213746,.53699964
101049,1,retired,0,42955,.30838066
101050,1,employed,1,7747,0
101051,1,employed,1,26470,.66265649
101052,1,employed,0,17836,.52590102
101053,1,unemployed,1,8852,.16375755
101054,1,employed,0,6071,.31780478
101055,1,unemployed,1,8763,.16986947
101056,1,employed,0,11856,.32280624
101057,0,unemployed,0,0,.43275756
101058,0,retired,1,5892,0
101059,1,employed,1,11059,.55394202
101060,1,employed,0,28181,0
101061,0,employed,1,6219,.53292465
101062,1,employed,0,16638,0
101063,1,student,0,5907,.91781217
101064,1,employed,1,7518,.88982391
101065,1,employed,0,20190,.096304491
101066,0,employed,1,6007,.073987789
101067,1,employed,1,7422,.3225483
101068,1,employed,1,7229,.078465357
101069,1,employed,1,44503,.59018379
101070,1,student,0,2764,.013642038
101071,1,employed,0,17012,.52764511
101072,1,student,0,41942,.96005946
101073,0,employed,1,27136,0
101074,0,employed,0,7707,0
101075,1,employed,1,6577,.12598865
101076,1,employed,1,7028,.41279647
101077,0,unemployed,1,18816,.64121675
101078,1,retired,0,7177,.35954517
101079,1,employed,1,15850,.23589531
101080,1,employed,1,5871,.62785852
101081,0,student,0,0,.72799444
101082,1,employed,0,9065,.47980794
101083,1,student,0,0,0
101084,1,employed,1,23409,.67323649
101085,1,employed,0,21352,.5073275
101086,1,employed,1,6965,.99956352
101087,0,unemployed,0,0,0
101088,1,employed,1,7945,.78863937
101089,1,student,0,0,0
101090,1,unemployed,1,0,.1947829
101091,1,employed,1,16034,.5997228
101092,0,employed,0,42120,0
101093,1,employed,1,16827,.048892919
101094,0,employed,1,6078,.89205211
101095,1,retired,0,5381,0
101096,1,employed,1,10107,.057986744
101097,1,student,0,5950,.016141905
101098,1,student,0,12954,.38653085
101099,1,employed,1,15482,.98987043
101100,1,employed,1,13350,.51261193
101101,1,employed,1,6217,.79704529
101102,1,employed,0,6644,.65081048
101103,1,employed,0,5869,0
101104,0,student,0,11824,.27739811
101105,1,employed,1,25603,0
101106,1,employed,1,57018,.51387697
101107,1,employed,1,7041,.79740614
101108,1,employed,1,23843,.41688702
101109,1,student,0,4576,.92371339
101110,1,employed,0,7615,.55701202
101111,1,retired,1,3926,.26683921
101112,1,employed,1,9817,.54104561
101113,1,employed,1,13091,0
101114,1,employed,1,7815,0
101115,0,employed,1,24802,.61534452
101116,0,employed,1,16860,.6038819
101117,0,retired,1,2742,.2276791
101118,1,employed,1,6322,.6420812
101119,1,employed,1,29849,0
101120,1,employed,1,8295,.58332306
101121,1,employed,0,35059,0
101122,1,student,0,10908,.98879933
101123,1,employed,0,18675,.53725517
101124,1,employed,0,6128,.31570122
101125,1,student,0,5267,.89993763
101126,0,employed,1,15174,.80895787
101127,1,employed,1,28354,.38958243
101128,1,employed,1,7811,.9176206
101129,0,student,1,3482,.48538148
101130,1,student,0,11172,0
101131,0,unemployed,1,5700,.34212923
101132,1,retired,1,13214,.21933487
101133,1,employed,1,103548,0
101134,1,employed,0,5584,.69014287
101135,1,retired,1,9440,.036739644
101136,0,unemployed,1,0,.32114688
101137,1,employed,1,21214,.5746209
101138,1,employed,1,45946,.29120272
101139,1,employed,0,21650,.58821851
101140,0,student,0,6286,.88401884
101141,1,student,0,3798,.41157126
101142,0,employed,1,7494,.22353624
101143,1,student,0,38857,.96570438
101144,1,employed,0,8475,.6604352
101145,1,unemployed,1,0,.52619207
101146,1,student,1,0,.89531827
101147,1,employed,1,23147,.57965648
101148,1,employed,1,8167,0
101149,1,retired,1,7543,.23354392
101150,0,retired,1,23125,.0027417578
101151,1,employed,1,13312,.71938688
101152,1,employed,1,53135,0
101153,1,employed,1,6361,0
101154,1,retired,1,69444,.018722549
101155,1,employed,1,9788,.89985472
101156,1,employed,1,5711,0
101157,1,employed,1,5985,0
101158,1,employed,0,16019,.74661011
101159,0,unemployed,0,0,.20593312
101160,1,employed,1,54635,.52449328
101161,1,employed,0,7538,.58419937
101162,1,employed,1,8376,.80045766
101163,0,employed,1,5412,.3180829
101164,0,employed,1,7430,.04951318
101165,1,employed,1,12912,.90590328
101166,1,unemployed,1,5976,.71169585
101167,1,student,0,0,0
101168,1,student,0,14572,.74930519
101169,1,employed,0,26070,.95535105
101170,0,employed,1,10547,.64518148
101171,1,employed,1,52306,.56084257
101172,0,retired,1,14452,0
101173,0,retired,0,6387,.34510985
101174,0,employed,1,6216,.25147313
101175,0,retired,0,2723,.2533091
101176,1,employed,1,225876,.09580113
101177,1,employed,0,12705,.66934001
101178,1,employed,1,12116,.87486446
101179,1,employed,1,94351,.78235418
101180,1,employed,1,14781,.22682853
101181,0,unemployed,1,6916,.25045297
101182,1,employed,1,11918,.55537426
101183,1,employed,0,11940,.84709162
101184,0,retired,0,4029,0
101185,0,employed,1,5165,.10409328
101186,1,unemployed,1,16960,.65625352
101187,1,employed,1,96530,.55929029
101188,1,employed,1,245077,.42774659
101189,1,employed,0,10243,.78359133
101190,0,employed,1,8586,.28238231
101191,1,employed,0,18269,.52030987
101192,1,unemployed,1,9397,.19099456
101193,1,employed,1,311412,0
101194,1,employed,1,130743,.58285147
101195,1,employed,0,5178,.73888308
101196,1,employed,0,8849,.77946794
101197,1,employed,1,7478,.46450606
101198,1,unemployed,0,0,.67108166
101199,1,employed,0,31218,.55369282
101200,0,employed,0,9778,.53022087
101201,0,employed,1,5794,.64168054
101202,1,employed,0,11404,.55763006
101203,0,retired,1,11212,.20316835
101204,1,student,0,0,.78191835
101205,1,employed,0,40553,.094962336
101206,1,retired,0,5088,.24403045
101207,1,employed,0,28277,.76928407
101208,1,employed,1,12852,.025704781
101209,0,employed,0,26430,.97432822
101210,0,employed,1,549325,.86999661
101211,0,employed,1,4848,.54654771
101212,0,employed,1,6470,0
101213,1,employed,1,25186,.62861264
101214,1,student,0,0,.89315301
101215,1,unemployed,1,0,0
101216,0,employed,1,4629,.41804585
101217,1,employed,0,12883,.78074402
101218,1,employed,1,11697,.59949243
101219,1,employed,1,19541,.98477685
101220,1,employed,0,11999,0
101221,1,student,0,30089,.96118951
101222,1,employed,1,9706,.21580045
101223,1,employed,1,8053,.78258765
101224,1,employed,1,9271,.58614111
101225,1,unemployed,1,15262,.17289381
101226,1,retired,1,5269,0
101227,1,employed,0,16477,.53727657
101228,1,employed,1,6404,.42362684
101229,1,unemployed,0,0,.010889254
101230,1,employed,1,11098,.34560022
101231,0,retired,1,2130,0
101232,1,retired,1,180772,.28601021
101233,1,employed,1,5153,.90536642
101234,1,employed,1,6585,.31664628
101235,1,employed,0,107206,.56675178
101236,0,employed,1,26955,.73870504
101237,1,student,0,0,.84600568
101238,1,employed,0,8164,.35658476
101239,1,student,0,0,.80524963
101240,1,employed,0,5637,.55132246
101241,1,student,0,52683,.91654593
101242,0,student,0,3674,.87371999
101243,1,employed,0,5527,.45941338
101244,0,employed,1,9805,0
101245,1,unemployed,1,0,0
101246,0,employed,0,12007,.52940327
101247,1,unemployed,1,12741,.18033645
101248,0,unemployed,1,5499,.10339849
101249,1,employed,1,6612,.90091914
101250,0,employed,0,15431,.3077122
101251,0,employed,0,9264,.66030395
101252,1,student,0,5590,.8455314
101253,1,unemployed,1,0,.53080547
101254,0,employed,0,5784,.84465587
101255,1,unemployed,1,0,.58834815
101256,1,student,0,0,.27598244
101257,1,unemployed,1,6621,.69191992
101258,0,retired,1,3339,0
101259,1,employed,0,19090,.114728
101260,0,employed,1,6977,0
101261,1,retired,1,7876,0
101262,1,employed,1,35928,0
101263,1,student,0,0,.98060048
101264,1,employed,1,8691,.83957058
101265,0,employed,0,11809,.7327196
101266,1,employed,0,10383,0
101267,1,employed,1,18610,.83519727
101268,1,employed,1,20349,.84023768
101269,0,student,0,38283,.0073215533
101270,1,employed,1,11267,.65562516
101271,0,employed,1,8043,.87876689
101272,1,employed,1,15110,0
101273,1,employed,1,7928,.61605519
101274,1,student,1,0,.32100627
101275,0,retired,1,3873,0
101276,1,employed,1,58873,0
101277,1,employed,1,21590,.50731224
101278,1,student,0,0,.8397997
101279,1,employed,0,7258,.61988866
101280,1,student,0,0,.95252585
101281,1,student,0,0,.72684658
101282,1,employed,1,27432,.60097712
101283,0,employed,1,8942,.072424993
101284,1,employed,1,8996,.64703566
101285,1,employed,0,9588,.37213203
101286,1,employed,1,9052,0
101287,0,employed,1,9902,.56711674
101288,1,employed,1,8214,.69884127
101289,0,unemployed,1,0,.44892719
101290,1,retired,1,6936,.25019851
101291,1,unemployed,1,10836,.85273713
101292,1,employed,1,14515,.53715718
101293,1,employed,1,15276,0
101294,0,retired,1,13319,.38860571
101295,1,employed,1,18749,.55683905
101296,1,retired,1,3714,.065999687
101297,1,employed,0,9895,0
101298,0,unemployed,1,0,.99965203
101299,1,employed,0,9201,.48830134
101300,1,employed,0,7531,.53355181
101301,1,student,0,0,.84003764
101302,0,employed,1,8044,.5120489
101303,1,employed,0,59627,0
101304,0,retired,1,5557,.31433749
101305,1,unemployed,1,0,0
101306,1,unemployed,1,17701,.83145154
101307,1,unemployed,1,0,.83657271
101308,1,employed,1,17750,0
101309,1,employed,1,11483,.013758891
101310,1,student,0,0,.86758333
101311,1,unemployed,1,24052,.31829137
101312,1,employed,1,6322,.74145013
101313,0,unemployed,0,27413,.4646894
101314,1,employed,1,44036,.92068905
101315,1,employed,1,26265,.10933265
101316,0,retired,0,20214,.21943548
101317,1,retired,1,12766,0
101318,1,retired,1,9303,.35085773
101319,0,retired,0,3034,0
101320,1,student,0,3424,.81561905
101321,0,unemployed,0,27812,.84191036
101322,1,employed,1,17647,.67944527
101323,1,employed,1,23598,.64570791
101324,1,unemployed,1,15729,.88197201
101325,1,employed,1,27412,0
101326,0,unemployed,1,0,0
101327,1,employed,1,8842,.95136935
101328,1,employed,1,9097,.52737975
101329,1,employed,0,7554,.74174845
101330,1,employed,0,5410,0
101331,0,student,0,21692,.67388475
101332,1,employed,1,14375,.54327774
101333,1,employed,0,10453,.24073419
101334,1,employed,1,7524,0
101335,0,employed,1,11751,.19213988
101336,1,employed,1,7590,.11584597
101337,1,employed,1,8528,0
101338,1,retired,1,68341,.18118438
101339,0,employed,1,11887,.53655845
101340,1,student,0,6406,.52774775
101341,1,employed,0,5823,0
101342,1,employed,1,16800,.12231939
101343,1,employed,1,7922,.66872096
101344,1,employed,0,15150,.59224427
101345,1,employed,1,7196,.16113204
101346,0,student,0,0,.87385857
101347,1,unemployed,1,0,.583094
101348,1,employed,0,27568,0
